545749, 121.923492, 45.090961
545754, 121.857567, 45.068989
545759, 121.879547, 45.068989
545764, 121.879547, 45.112934
545769, 121.879547, 45.047016
545773, 121.747711, 45.047016
545829, 121.769676, 45.068989
545829, 121.637840, 45.003071
545830, 121.659821, 45.003071
545830, 121.549950, 45.003071
545830, 121.571930, 45.003071
545830, 121.527985, 44.959126
545833, 121.527985, 44.409809
545838, 121.549950, 44.234028
545843, 121.571930, 44.036270
545847, 121.571930, 43.882469
545852, 121.593895, 43.728661
545857, 121.615875, 43.508934
545862, 121.615875, 43.464989
545867, 121.703766, 43.333153
545872, 121.703766, 43.201317
545877, 121.725731, 43.003559
545933, 121.857567, 42.893696
545933, 121.901512, 42.849751
545933, 121.989403, 42.717915
545934, 122.011383, 42.630024
545934, 122.121239, 42.520161
545934, 122.121239, 42.454243
545936, 122.297020, 41.904926
545941, 122.362946, 41.904926
545946, 122.384911, 41.817036
545951, 122.428856, 41.597305
545956, 122.516754, 41.619278
